id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,dw_nominate,seniority,next_election,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,missed_votes_pct,votes_with_party_pct,congress,chamber
H001068,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001068.json,Jared,,Huffman,,1964-02-18,M,D,,RepHuffman,RepHuffman,rephuffman,412511,622431,59849,21303,N00033030,/m/0ksfyx,H2CA06259,https://huffman.house.gov,https://huffman.house.gov/rss.xml,,True,-0.427,6,2018,1132.0,65.0,0.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:ca/cd:2,1406 Longworth House Office Building,202-225-5161,202-225-5163,CA,5.74,91.75,115,house
H001058,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001058.json,Bill,,Huizenga,,1969-01-31,M,R,,RepHuizenga,RepHuizenga,RepHuizenga,412437,1033765,38351,21142,N00030673,/m/05b0j1w,H0MI02094,https://huizenga.house.gov,https://huizenga.house.gov/news/rss.aspx,,True,0.633,8,2018,1132.0,45.0,1.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:mi/cd:2,2232 Rayburn House Office Building,202-225-4401,202-226-0779,MI,3.98,95.86,115,house
H001059,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001059.json,Randy,,Hultgren,,1966-03-01,M,R,,RepHultgren,RepHultgren,rephultgren,412422,62575,18199,21129,N00031104,/m/0h0lr9,H0IL14080,https://hultgren.house.gov,https://hultgren.house.gov/rss.xml,,True,0.49,8,2018,1132.0,15.0,0.0,2018-11-17 13:30:24 -0500,ocd-division/country:us/state:il/cd:14,2455 Rayburn House Office Building,202-225-2976,202-225-0697,IL,1.33,97.14,115,house
H001048,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001048.json,Duncan,D.,Hunter,,1976-12-07,M,R,,Rep_Hunter,DuncanHunter,CongressmanHunter,412283,1032398,104308,20963,N00029258,/m/047tpf2,H8CA52052,https://hunter.house.gov,https://hunter.house.gov/rss.xml,,True,0.513,10,2018,1132.0,34.0,0.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:ca/cd:50,2429 Rayburn House Office Building,202-225-5672,202-225-0235,CA,3.0,94.72,115,house
H001073,Representative,Rep.,https://api.propublica.org/congress/v1/members/H001073.json,Will,,Hurd,,1977-08-19,M,R,,hurdonthehill,HurdOnTheHill,,412654,95176,116911,21550,N00031417,/m/0127jwdk,H0TX23086,https://hurd.house.gov,https://hurd.house.gov/rss.xml,,True,0.376,4,2018,1132.0,24.0,0.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:tx/cd:23,317 Cannon House Office Building,202-225-4511,,TX,2.12,92.87,115,house
I000056,Representative,Rep.,https://api.propublica.org/congress/v1/members/I000056.json,Darrell,,Issa,,1953-11-01,M,R,,DarrellIssa,darrellissa,repdarrellissa,400196,90066,16553,20107,N00007017,/m/01r7wc,H0CA48024,https://issa.house.gov,,,True,0.506,18,2018,1132.0,64.0,0.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:ca/cd:49,2269 Rayburn House Office Building,202-225-3906,202-225-3303,CA,5.65,95.88,115,house
J000032,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000032.json,Sheila,,Jackson Lee,,1950-01-12,F,D,,JacksonLeeTX18,169479190984,TX18SJL,400199,36819,21692,29573,N00005818,/m/02fj6h,H4TX18054,https://jacksonlee.house.gov,https://jacksonlee.house.gov/rss.xml,,True,-0.459,24,2018,1132.0,36.0,2.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:tx/cd:18,2187 Rayburn House Office Building,202-225-3816,202-225-3317,TX,3.18,93.34,115,house
J000298,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000298.json,Pramila,,Jayapal,,1965-09-21,F,D,,RepJayapal,RepJayapal,,412730,9267128,153141,21726,N00038858,/m/0c3dxcq,H6WA07458,https://jayapal.house.gov,https://jayapal.house.gov/rss.xml,,True,-0.716,2,2018,1132.0,23.0,1.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:wa/cd:7,319 Cannon House Office Building,202-225-3106,,WA,2.03,93.06,115,house
J000294,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000294.json,Hakeem,,Jeffries,,1970-08-04,M,D,,RepJeffries,RepHakeemJeffries,,412561,79612,55285,21343,N00033640,/m/025_74m,H2NY10092,https://jeffries.house.gov,https://jeffries.house.gov/rss.xml,,True,-0.486,6,2018,1132.0,45.0,2.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:ny/cd:8,1607 Longworth House Office Building,202-225-5936,,NY,3.98,94.02,115,house
J000297,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000297.json,Evan,,Jenkins,,1960-09-12,M,R,,RepEvanJenkins,RepEvanJenkins,,412663,76592,8297,21558,N00035531,/m/0d4_hq,S8WV00127,https://evanjenkins.house.gov,https://evanjenkins.house.gov/rss.xml,,False,0.315,4,2018,1127.0,92.0,0.0,2018-11-16 11:31:42 -0500,ocd-division/country:us/state:wv/cd:3,1609 Longworth House Office Building,202-225-3452,202-225-9061,WV,8.16,91.69,115,house
J000290,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000290.json,Lynn,,Jenkins,,1963-06-10,F,R,,RepLynnJenkins,replynnjenkins,RepLynnJenkins,412284,1030550,18594,20915,N00029077,/m/02qdzmy,H8KS02090,https://lynnjenkins.house.gov,https://lynnjenkins.house.gov/common/rss/?rss=220,,True,0.523,10,2018,1132.0,46.0,0.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:ks/cd:2,1526 Longworth House Office Building,202-225-6601,202-225-7986,KS,4.06,94.29,115,house
J000288,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000288.json,Hank,,Johnson,,1954-10-02,M,D,,RepHankJohnson,115356957005,RepHankJohnson,412199,1020576,68070,20712,N00027848,/m/0flgyy,H6GA04129,https://hankjohnson.house.gov,https://hankjohnson.house.gov/rss.xml,,True,-0.469,12,2018,1132.0,41.0,2.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:ga/cd:4,2240 Rayburn House Office Building,202-225-1605,202-226-0691,GA,3.62,92.58,115,house
J000299,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000299.json,Mike,,Johnson,,1972-01-30,M,R,,RepMikeJohnson,,,412706,106095,156097,21727,N00039106,/m/0131jn2m,H6LA04138,https://mikejohnson.house.gov,,,True,0.567,2,2018,1132.0,23.0,0.0,2018-11-17 13:30:24 -0500,ocd-division/country:us/state:la/cd:4,327 Cannon House Office Building,202-225-2777,,LA,2.03,97.11,115,house
J000174,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000174.json,Sam,,Johnson,,1930-10-11,M,R,,SamsPressShop,RepSamJohnson,RepSamJohnson,400206,18711,27079,29143,N00008028,/m/02_21s,H2TX03118,https://samjohnson.house.gov,https://samjohnson.house.gov/news/rss.aspx,,True,0.61,28,2018,1132.0,151.0,0.0,2018-11-17 13:30:24 -0500,ocd-division/country:us/state:tx/cd:3,2304 Rayburn House Office Building,202-225-4201,,TX,13.34,97.76,115,house
J000126,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000126.json,Eddie,Bernice,Johnson,,1935-12-03,F,D,,RepEBJ,CongresswomanEBJtx30,RepEddieBJohnson,400204,23352,27098,39305,N00008122,/m/03tn1w,H2TX00015,https://ebjohnson.house.gov,https://ebjohnson.house.gov/rss.xml,,True,-0.486,26,2018,1132.0,84.0,0.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:tx/cd:30,2468 Rayburn House Office Building,202-225-8885,202-226-1477,TX,7.42,94.18,115,house
J000292,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000292.json,Bill,,Johnson,,1954-11-10,M,R,,RepBillJohnson,RepBillJohnson,RepBillJohnson,412460,623472,120649,21162,N00032088,/m/0ds3q2f,H0OH06189,https://billjohnson.house.gov,https://billjohnson.house.gov/news/rss.aspx,,True,0.428,8,2018,1132.0,17.0,0.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:oh/cd:6,1710 Longworth House Office Building,202-225-5705,202-225-5907,OH,1.5,93.81,115,house
J000255,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000255.json,Walter,B.,Jones,,1943-02-10,M,R,,RepWalterJones,15083070102,RepWalterJones,400209,36693,21785,29546,N00002299,/m/03g_r5,H2NC01081,https://jones.house.gov,https://jones.house.gov/rss.xml,,True,0.244,24,2018,1132.0,151.0,1.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:nc/cd:3,2333 Rayburn House Office Building,202-225-3415,202-225-3286,NC,13.34,60.86,115,house
J000289,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000289.json,Jim,,Jordan,,1964-02-17,M,R,,Jim_Jordan,repjimjordan,RepJimJordan,412226,1022879,8158,20738,N00027894,/m/04l4x5,H6OH04082,https://jordan.house.gov,,,True,0.709,12,2018,1132.0,26.0,0.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:oh/cd:4,2056 Rayburn House Office Building,202-225-2676,202-226-0577,OH,2.3,90.78,115,house
J000295,Representative,Rep.,https://api.propublica.org/congress/v1/members/J000295.json,Dave,,Joyce,,1957-03-17,M,R,,RepDaveJoyce,RepDaveJoyce,repdavejoyce,412566,68561,143052,21353,N00035007,/m/0ktwnp_,H2OH14064,https://joyce.house.gov,https://joyce.house.gov/rss/press-releases.xml,,True,0.254,6,2018,1132.0,25.0,1.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:oh/cd:14,1124 Longworth House Office Building,202-225-5731,202-225-3307,OH,2.21,91.69,115,house
K000009,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000009.json,Marcy,,Kaptur,,1946-06-17,F,D,,RepMarcyKaptur,RepresentativeMarcyKaptur,USRepMarcyKaptur,400211,1458,27016,15029,N00003522,/m/039s3l,H2OH09031,https://kaptur.house.gov,,,True,-0.35,36,2018,1132.0,21.0,2.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:oh/cd:9,2186 Rayburn House Office Building,202-225-4146,202-225-7711,OH,1.86,93.43,115,house
K000386,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000386.json,John,,Katko,,1962-11-09,M,R,,RepJohnKatko,RepJohnKatko,,412649,76367,152546,21542,N00035934,/m/0127pf8s,H4NY24073,https://katko.house.gov,https://katko.house.gov/rss.xml,,True,0.209,4,2018,1132.0,37.0,0.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:ny/cd:24,1620 Longworth House Office Building,202-225-3701,202-225-4042,NY,3.27,87.76,115,house
K000375,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000375.json,Bill,,Keating,,1952-09-06,M,D,,USRepKeating,USRepKeating,RepBillKeating,412435,61856,4743,21140,N00031933,/m/09v6g7c,H0MA10082,https://keating.house.gov,,,True,-0.329,8,2018,1132.0,23.0,2.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:ma/cd:9,2351 Rayburn House Office Building,202-225-3111,202-225-5658,MA,2.03,94.23,115,house
K000388,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000388.json,Trent,,Kelly,,1966-03-01,M,R,,reptrentkelly,reptrentkelly,,412673,97322,156389,21561,N00037003,/m/013b9qgh,H6MS01131,https://trentkelly.house.gov,,,True,0.579,4,2018,1132.0,7.0,0.0,2018-11-17 13:30:24 -0500,ocd-division/country:us/state:ms/cd:1,1721 Longworth House Office Building,202-225-4306,,MS,0.62,96.53,115,house
K000376,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000376.json,Mike,,Kelly,,1948-05-10,M,R,,MikeKellyPA,191056827594903,repmikekelly,412465,62696,119463,21167,N00031647,/m/0ds6wcw,H0PA03271,https://kelly.house.gov,https://kelly.house.gov/rss.xml,,True,0.319,8,2018,1132.0,24.0,0.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:pa/cd:3,1707 Longworth House Office Building,202-225-5406,202-225-3103,PA,2.12,95.58,115,house
K000385,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000385.json,Robin,,Kelly,,1956-04-30,F,D,,RepRobinKelly,reprobinkelly,,412595,70399,33384,21371,N00035215,/m/0g8l32,H2IL02172,https://robinkelly.house.gov,https://robinkelly.house.gov/rss.xml,,True,-0.461,6,2018,1132.0,38.0,1.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:il/cd:2,1239 Longworth House Office Building,202-225-0773,202-225-4583,IL,3.36,94.97,115,house
K000379,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000379.json,Joseph,P.,Kennedy,III,1980-10-04,M,D,,RepJoeKennedy,301936109927957,,412543,79948,141275,21335,N00034044,/m/0j28kl9,H2MA04073,https://kennedy.house.gov,https://kennedy.house.gov/rss.xml,,True,-0.422,6,2018,1132.0,97.0,2.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:ma/cd:4,434 Cannon House Office Building,202-225-5931,202-225-0182,MA,8.57,94.78,115,house
K000389,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000389.json,Ro,,Khanna,,1976-09-13,M,D,,RepRoKhanna,RepRoKhanna,,412684,31129,29473,21728,N00026427,/m/0q3z5xy,H4CA12055,https://khanna.house.gov,,,True,-0.621,2,2018,1132.0,10.0,2.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:ca/cd:17,513 Cannon House Office Building,202-225-2631,,CA,0.88,93.67,115,house
K000390,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000390.json,Ruben,,Kihuen,,1980-04-25,M,D,,RepKihuen,RepKihuen,,412716,79707,66851,21729,N00033530,/m/03hnv7g,H2NV00050,https://kihuen.house.gov,,,True,-0.394,2,2018,1132.0,30.0,1.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:nv/cd:4,313 Cannon House Office Building,202-225-9894,,NV,2.65,93.74,115,house
K000380,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000380.json,Dan,,Kildee,,1958-08-11,M,D,,RepDanKildee,RepDanKildee,RepDanKildee,412546,623723,136102,21372,N00033395,/m/0n4c3yt,H2MI05119,https://dankildee.house.gov,,,True,-0.394,6,2018,1132.0,10.0,2.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:mi/cd:5,227 Cannon House Office Building,202-225-3611,202-225-6393,MI,0.88,93.94,115,house
K000381,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000381.json,Derek,,Kilmer,,1974-01-01,M,D,,RepDerekKilmer,derek.kilmer,,412583,68310,51516,21368,N00034453,/m/03w9yd6,H2WA06129,https://kilmer.house.gov,,,True,-0.307,6,2018,1132.0,2.0,2.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:wa/cd:6,1520 Longworth House Office Building,202-225-5916,,WA,0.18,93.63,115,house
K000188,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000188.json,Ron,,Kind,,1963-03-16,M,D,,RepRonKind,repronkind,RepRonKind,400218,45870,630,29769,N00004403,/m/024ty6,H6WI03099,https://kind.house.gov,,,True,-0.263,22,2018,1132.0,38.0,0.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:wi/cd:3,1502 Longworth House Office Building,202-225-5506,202-225-5739,WI,3.36,90.31,115,house
K000362,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000362.json,Steve,,King,,1949-05-28,M,R,,SteveKingIA,stevekingia,stevekingia,400220,1003590,10853,20325,N00025237,/m/025b7g,H2IA05072,https://steveking.house.gov,https://steveking.house.gov/rss.xml,,True,0.616,16,2018,1132.0,18.0,0.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:ia/cd:4,2210 Rayburn House Office Building,202-225-4426,202-225-3193,IA,1.59,95.42,115,house
K000210,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000210.json,Peter,T.,King,,1944-04-05,M,R,,RepPeteKing,,RepPeterKing,400219,26487,26968,29375,N00001193,/m/03tk4w,H2NY03089,https://peteking.house.gov,https://peteking.house.gov/rss.xml,,True,0.26,26,2018,1132.0,40.0,0.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:ny/cd:2,339 Cannon House Office Building,202-225-7896,202-226-2279,NY,3.53,91.39,115,house
K000378,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000378.json,Adam,,Kinzinger,,1978-02-27,M,R,,RepKinzinger,RepKinzinger,RepAdamKinzinger,412421,62573,116559,21128,N00030667,/m/05q9ypn,H0IL11052,https://kinzinger.house.gov,,,True,0.27,8,2018,1132.0,17.0,0.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:il/cd:16,2245 Rayburn House Office Building,202-225-3635,202-225-3521,IL,1.5,91.48,115,house
K000387,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000387.json,Steve,,Knight,,1966-12-17,M,R,,SteveKnight25,RepresentativeSteveKnight,,412614,76118,71098,21505,N00035820,/m/05zjrvq,H4CA25123,https://knight.house.gov,,,True,0.398,4,2018,1132.0,12.0,0.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:ca/cd:25,1023 Longworth House Office Building,202-225-1956,202-226-0683,CA,1.06,92.95,115,house
K000391,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000391.json,Raja,,Krishnamoorthi,,1973-07-19,M,D,,congressmanraja,congressmanraja,,412701,103408,117519,21730,N00033240,/g/11c5m7lxtk,H6IL08147,https://krishnamoorthi.house.gov,https://krishnamoorthi.house.gov/rss.xml,,True,-0.313,2,2018,1132.0,2.0,2.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:il/cd:8,515 Cannon House Office Building,202-225-3711,,IL,0.18,94.25,115,house
K000382,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000382.json,Ann,McLane,Kuster,,1956-09-05,F,D,,RepAnnieKuster,CongresswomanAnnieKuster,RepKuster,412557,62650,122256,21340,N00030875,/m/064p47_,H0NH02181,https://kuster.house.gov,https://kuster.house.gov/rss.xml,,True,-0.252,6,2018,1132.0,41.0,1.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:nh/cd:2,137 Cannon House Office Building,202-225-5206,202-225-2946,NH,3.62,91.11,115,house
K000392,Representative,Rep.,https://api.propublica.org/congress/v1/members/K000392.json,David,,Kustoff,,1966-10-08,M,R,,repdavidkustoff,RepDavidKustoff,,412724,28903,48997,21731,N00025445,/g/11c1qmm_nk,H2TN07103,https://kustoff.house.gov,https://kustoff.house.gov/rss.xml,,True,0.545,2,2018,1132.0,27.0,0.0,2018-11-17 13:30:24 -0500,ocd-division/country:us/state:tn/cd:8,508 Cannon House Office Building,202-225-4714,,TN,2.39,97.92,115,house
L000573,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000573.json,Raúl,,Labrador,,1967-12-08,M,R,,Raul_Labrador,raul.r.labrador,RepLabrador,412419,94987,57391,21125,N00031377,/m/0c3zfwm,H0ID01253,https://labrador.house.gov,https://labrador.house.gov/common/rss/index.cfm?rss=49,,True,0.736,8,2018,1132.0,165.0,0.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:id/cd:1,1523 Longworth House Office Building,202-225-6611,202-225-3029,ID,14.58,93.28,115,house
L000585,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000585.json,Darin,M.,LaHood,,1968-07-05,M,R,,RepLaHood,replahood,,412674,70020,128760,21562,N00037031,/m/0gg7rcy,H6IL18088,https://lahood.house.gov,https://lahood.house.gov/rss.xml,,True,0.451,2,2018,1132.0,10.0,0.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:il/cd:18,1424 Longworth House Office Building,202-225-6201,,IL,0.88,93.94,115,house
L000578,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000578.json,Doug,,LaMalfa,,1960-07-02,M,R,,RepLaMalfa,RepLaMalfa,RepLaMalfa,412510,68493,29713,21302,N00033987,/m/0288tnx,H2CA02142,https://lamalfa.house.gov,https://lamalfa.house.gov/rss.xml,,True,0.55,6,2018,1132.0,25.0,0.0,2018-11-17 13:30:24 -0500,ocd-division/country:us/state:ca/cd:1,322 Cannon House Office Building,202-225-3076,530-534-7800,CA,2.21,96.66,115,house
L000588,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000588.json,Conor,,Lamb,,1984-06-27,M,D,,RepConorLamb,,UC7hX59n_ixS1Bz3f8Je02yA,412744,112605,,21756,,/g/11gdj36kt1,,https://lamb.house.gov/,https://lamb.house.gov/rss.xml,,True,-0.087,2,2018,282.0,2.0,0.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:pa/cd:18,,,,PA,0.71,81.79,115,house
L000564,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000564.json,Doug,,Lamborn,,1954-05-24,M,R,,RepDLamborn,CongressmanDougLamborn,CongressmanLamborn,412191,1022846,2698,20704,N00028133,/m/0fsgdd,H6CO05159,https://lamborn.house.gov,,,True,0.691,12,2018,1132.0,14.0,0.0,2018-11-17 13:30:24 -0500,ocd-division/country:us/state:co/cd:5,2402 Rayburn House Office Building,202-225-4422,202-226-2638,CO,1.24,96.42,115,house
L000567,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000567.json,Leonard,,Lance,,1952-06-25,M,R,,RepLanceNJ7,CongressmanLance,CongressmanLance,412290,1031349,4443,20929,N00000898,/m/077cs4,H6NJ12136,https://lance.house.gov,https://lance.house.gov/rss.xml,,True,0.329,10,2018,1132.0,2.0,0.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:nj/cd:7,2352 Rayburn House Office Building,202-225-5361,202-225-9460,NJ,0.18,85.49,115,house
L000559,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000559.json,Jim,,Langevin,,1964-04-22,M,D,,JimLangevin,CongressmanJimLangevin,jimlangevin,400230,86608,55787,20136,N00009724,/m/02tvqy,H0RI02139,https://langevin.house.gov,https://langevin.house.gov/rss.xml,,True,-0.376,18,2018,1132.0,17.0,1.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:ri/cd:2,2077 Rayburn House Office Building,202-225-2735,202-225-5976,RI,1.5,95.25,115,house
